transaction_id,customer_id,amount,transaction_date
T04239,1186,246154,2023-08-02
T04240,201,3480,2023-04-02
T04241,1478,63963,2023-09-09
T04242,402,11093,2023-12-19
T04243,1486,12248,2023-11-27
T04244,275,8248,2023-05-06
T04245,206,275434,2023-01-15
T04246,1064,106949,2023-03-03
T04247,1297,72724,2023-05-22
T04248,1724,2646,2023-09-10
T04249,867,3293,2023-02-04
T04250,93,13328,2023-11-03
T04251,1066,3017,2023-07-05
T04252,1489,10659,2023-10-25
T04253,379,12960,2023-09-04
T04254,1131,7291,2023-10-17
T04255,1352,6759,2023-08-12
T04256,65,8035,2023-05-13
T04257,365,132445,2023-11-18
T04258,821,13961,2023-12-18
T04259,1508,3290,2023-09-01
T04260,1671,5059,2023-12-22
T04261,1925,2768,2023-03-03
T04262,1048,11561,2023-07-11
T04263,540,2380,2023-09-20
T04264,1086,5065,2023-10-22
T04265,491,10066,2023-01-09
T04266,1297,207548,2023-05-13
T04267,229,10830,2023-03-25
T04268,1044,12815,2023-10-25
T04269,3,10954,2023-01-30
T04270,1445,2834,2023-03-16
T04271,1754,13762,2023-06-13
T04272,911,12312,2023-08-25
T04273,307,1439,2023-12-21
T04274,432,14891,2023-03-11
T04275,136,96298,2023-07-02
T04276,1933,279592,2023-03-25
T04277,1968,5942,2023-01-28
T04278,515,4366,2023-05-20
T04279,193,9482,2023-07-04
T04280,1609,10943,2023-08-03
T04281,1439,9348,2023-11-22
T04282,873,4090,2023-07-02
T04283,1142,13252,2023-01-25
T04284,666,7418,2023-05-29
T04285,209,5842,2023-05-30
T04286,952,219389,2023-09-29
T04287,1058,1894,2023-11-24
T04288,649,255468,2023-02-09
T04289,1342,14005,2023-09-21
T04290,120,112741,2023-04-10
T04291,627,9108,2023-11-18
T04292,525,7322,2023-04-04
T04293,1605,2847,2023-02-18
T04294,1961,4949,2023-11-03
T04295,1869,9185,2023-03-27
T04296,769,11454,2023-10-06
T04297,1113,10730,2023-06-15
T04298,512,2163,2023-06-11
T04299,47,9655,2023-12-17
T04300,772,1197,2023-06-04
T04301,740,6916,2023-05-19
T04302,1983,3092,2023-12-17
T04303,1716,3162,2023-12-24
T04304,522,7337,2023-12-19
T04305,1308,275657,2023-07-05
T04306,1401,14745,2023-02-19
T04307,1662,10312,2023-10-01
T04308,134,7895,2023-10-24
T04309,1691,6986,2023-06-30
T04310,248,9951,2023-03-15
T04311,1676,12189,2023-01-07
T04312,1342,3830,2023-03-12
T04313,436,13496,2023-09-23
T04314,1200,8717,2023-05-25
T04315,1859,13621,2023-07-10
T04316,686,69134,2023-09-06
T04317,586,1273,2023-07-30
T04318,351,10623,2023-06-24
T04319,143,2106,2023-03-25
T04320,967,156,2023-02-22
T04321,804,5295,2023-04-22
T04322,1422,4534,2023-03-21
T04323,1648,1652,2023-09-15
T04324,718,17925,2023-04-24
T04325,643,6965,2023-04-07
T04326,1393,62163,2023-10-14
T04327,501,9300,2023-11-11
T04328,1646,5693,2023-12-20
T04329,370,11298,2023-09-27
T04330,1603,12675,2023-09-30
T04331,1406,9209,2023-12-31
T04332,1110,1801,2023-10-10
T04333,787,7939,2023-12-26
T04334,739,12498,2023-02-28
T04335,1484,7590,2023-08-02
T04336,950,2350,2023-08-24
T04337,1349,2723,2023-02-09
T04338,522,9791,2023-03-01
T04339,489,9808,2023-03-09
T04340,1953,5546,2023-01-09
T04341,397,725,2023-09-03
T04342,896,46368,2023-06-28
T04343,355,71914,2023-06-09
T04344,947,6077,2023-12-20
T04345,288,2294,2023-07-05
T04346,1483,9377,2023-03-13
T04347,1648,4329,2023-08-15
T04348,998,14239,2023-11-02
T04349,536,3545,2023-09-25
T04350,1315,9788,2023-06-25
T04351,851,6353,2023-03-30
T04352,838,7401,2023-12-30
T04353,168,86865,2023-06-05
T04354,950,11392,2023-01-15
T04355,621,13504,2023-03-02
T04356,428,14672,2023-04-24
T04357,1726,11646,2023-03-07
T04358,490,12158,2023-12-22
T04359,355,218599,2023-03-14
T04360,196,2083,2023-12-19
T04361,545,6081,2023-04-27
T04362,717,12447,2023-06-07
T04363,824,8167,2023-03-06
T04364,932,12959,2023-04-18
T04365,1718,14868,2023-03-08
T04366,1003,4909,2023-02-10
T04367,659,1948,2023-08-06
T04368,939,1101,2023-12-20
T04369,780,2412,2023-02-27
T04370,11,8118,2023-02-09
T04371,1606,2900,2023-01-10
T04372,1280,8428,2023-09-05
T04373,396,11031,2023-08-09
T04374,731,2593,2023-01-22
T04375,1833,1901,2023-04-11
T04376,409,6067,2023-02-25
T04377,362,11913,2023-01-17
T04378,1283,2795,2023-12-04
T04379,1027,13134,2023-09-20
T04380,84,3877,2023-10-31
T04381,156,2956,2023-01-31
T04382,1687,1207,2023-08-29
T04383,1200,12598,2023-03-02
T04384,707,3248,2023-05-10
T04385,1962,12493,2023-01-23
T04386,472,1185,2023-02-03
T04387,619,3684,2023-06-04
T04388,1448,2133,2023-12-08
T04389,134,6680,2023-01-06
T04390,788,4784,2023-02-19
T04391,907,9474,2023-03-05
T04392,864,13828,2023-11-05
T04393,1404,14475,2023-04-16
T04394,667,12809,2023-10-28
T04395,277,5247,2023-04-13
T04396,1260,3735,2023-04-05
T04397,1776,58741,2023-12-10
T04398,882,26637,2023-06-29
T04399,13,13284,2023-01-15
T04400,342,13797,2023-02-16
T04401,35,5403,2023-03-16
T04402,559,583,2023-05-23
T04403,1238,13639,2023-10-24
T04404,1436,1480,2023-06-28
T04405,405,6488,2023-06-30
T04406,1518,14223,2023-03-24
T04407,658,1858,2023-09-14
T04408,159,5456,2023-11-10
T04409,956,9582,2023-05-04
T04410,1661,2046,2023-09-16
T04411,1134,5308,2023-10-19
T04412,549,12670,2023-02-04
T04413,1813,10447,2023-02-20
T04414,1550,11281,2023-10-24
T04415,985,1131,2023-01-08
T04416,1371,9128,2023-09-28
T04417,1768,1964,2023-04-22
T04418,1852,76949,2023-04-09
T04419,1660,6900,2023-05-25
T04420,279,1908,2023-03-29
T04421,479,9185,2023-10-03
T04422,111,84302,2023-01-03
T04423,1660,3734,2023-02-20
T04424,1949,7024,2023-04-20
T04425,431,3577,2023-09-16
T04426,542,5179,2023-12-29
T04427,1139,13670,2023-09-01
T04428,1114,2685,2023-07-07
T04429,1236,2450,2023-12-24
T04430,1574,12044,2023-10-29
T04431,1619,12842,2023-04-05
T04432,1563,2889,2023-08-14
T04433,1753,4742,2023-12-11
T04434,360,13136,2023-02-24
T04435,1510,9336,2023-04-03
T04436,372,10336,2023-07-01
T04437,1239,61544,2023-07-14
T04438,1757,1201,2023-08-06
T04439,1039,5006,2023-04-20
T04440,955,16026,2023-09-21
T04441,259,8729,2023-04-27
T04442,778,3481,2023-07-28
T04443,1487,3637,2023-02-27
T04444,120,291231,2023-06-10
T04445,976,3458,2023-03-05
T04446,913,3932,2023-08-27
T04447,1152,1579,2023-02-26
T04448,723,10058,2023-09-24
T04449,523,14158,2023-03-11
T04450,1712,12698,2023-09-11
T04451,1669,13135,2023-07-04
T04452,325,221888,2023-12-27
T04453,1344,7870,2023-05-28
T04454,1530,2339,2023-10-13
T04455,1550,6272,2023-01-21
T04456,1074,5067,2023-02-12
T04457,1946,7819,2023-06-17
T04458,1608,12801,2023-09-10
T04459,69,3120,2023-03-01
T04460,391,45554,2023-07-17
T04461,383,14533,2023-05-26
T04462,16,70417,2023-08-22
T04463,1463,10364,2023-11-04
T04464,846,58864,2023-06-09
T04465,869,2956,2023-12-18
T04466,568,9225,2023-08-16
T04467,1641,12031,2023-04-26
T04468,132,315,2023-10-11
T04469,1584,33507,2023-07-28
T04470,1272,4656,2023-05-29
T04471,273,14178,2023-08-08
T04472,1647,9450,2023-04-07
T04473,1956,1752,2023-02-05
T04474,1862,7568,2023-09-01
T04475,1872,2129,2023-12-14
T04476,1373,8620,2023-07-08
T04477,484,5625,2023-04-02
T04478,550,13673,2023-01-07
T04479,357,50723,2023-12-12
T04480,1776,52899,2023-09-09
T04481,1342,2415,2023-12-11
T04482,1657,10061,2023-02-23
T04483,1072,8483,2023-07-22
T04484,1034,1130,2023-08-13
T04485,233,1611,2023-09-25
T04486,36,4287,2023-12-04
T04487,413,1294,2023-12-13
T04488,1486,10237,2023-02-13
T04489,1028,13853,2023-03-03
T04490,44,5979,2023-03-15
T04491,568,13117,2023-07-22
T04492,1578,11202,2023-07-25
T04493,1279,4974,2023-12-22
T04494,740,8600,2023-10-30
T04495,114,146540,2023-02-22
T04496,1773,10694,2023-03-28
T04497,397,2120,2023-02-03
T04498,1198,35614,2023-07-06
T04499,1279,13000,2023-04-12
T04500,466,9954,2023-06-23
T04501,1953,6729,2023-04-13
T04502,1301,14041,2023-11-01
T04503,1488,5016,2023-07-26
T04504,847,1733,2023-03-04
T04505,502,10835,2023-04-30
T04506,441,7718,2023-08-06
T04507,69,695,2023-09-13
T04508,1533,4817,2023-05-23
T04509,326,9872,2023-10-25
T04510,1766,6675,2023-10-31
T04511,67,93354,2023-05-20
T04512,304,14755,2023-11-26
T04513,972,2940,2023-07-24
T04514,484,1157,2023-07-02
T04515,929,6488,2023-09-01
T04516,1572,10191,2023-12-08
T04517,1441,13434,2023-11-05
T04518,1183,11769,2023-07-27
T04519,149,7164,2023-09-06
T04520,1051,14910,2023-09-19
T04521,987,6546,2023-05-23
T04522,584,6457,2023-03-17
T04523,248,6038,2023-08-21
T04524,1125,2703,2023-02-25
T04525,702,36895,2023-03-04
T04526,96,2270,2023-05-09
T04527,1408,4902,2023-09-08
T04528,282,160052,2023-09-12
T04529,322,74491,2023-04-29
T04530,1420,1981,2023-11-18
T04531,1302,3332,2023-03-10
T04532,529,6329,2023-01-16
T04533,263,5584,2023-02-20
T04534,1643,2524,2023-01-28
T04535,580,1719,2023-02-04
T04536,1664,4792,2023-09-13
T04537,1317,78125,2023-12-14
T04538,294,7767,2023-01-14
T04539,1632,12482,2023-04-02
T04540,395,7102,2023-07-15
T04541,513,8511,2023-11-06
T04542,921,13253,2023-12-14
T04543,810,21128,2023-06-17
T04544,1204,10515,2023-03-20
T04545,920,2565,2023-06-05
T04546,693,9280,2023-11-15
T04547,235,3187,2023-11-16
T04548,952,217042,2023-02-19
T04549,1855,1715,2023-02-09
T04550,1361,406,2023-12-05
T04551,1032,10697,2023-09-24
T04552,1467,10303,2023-09-10
T04553,1965,2020,2023-08-27
T04554,539,8126,2023-04-14
T04555,820,11853,2023-05-31
T04556,1682,3141,2023-12-05
T04557,1115,4879,2023-09-12
T04558,1878,5778,2023-09-09
T04559,272,44208,2023-09-16
T04560,1858,7470,2023-05-14
T04561,1029,6161,2023-10-05
T04562,1618,14120,2023-06-25
T04563,1923,7438,2023-10-04
T04564,1243,12480,2023-10-07
T04565,1142,14629,2023-01-10
T04566,593,13048,2023-01-17
T04567,976,6345,2023-08-09
T04568,1606,6211,2023-03-02
T04569,115,8417,2023-07-16
T04570,263,5455,2023-08-19
T04571,1330,4827,2023-06-11
T04572,1678,69578,2023-07-12
T04573,1446,4321,2023-08-15
T04574,207,3230,2023-08-24
T04575,1647,13778,2023-01-19
T04576,303,6809,2023-01-17
T04577,112,10579,2023-04-01
T04578,1441,2785,2023-10-13
T04579,1579,3546,2023-12-04
T04580,1883,2731,2023-06-05
T04581,1309,3693,2023-12-28
T04582,1664,8365,2023-03-26
T04583,185,2008,2023-09-09
T04584,1765,6145,2023-08-09
T04585,901,1765,2023-03-10
T04586,221,2978,2023-06-09
T04587,1888,9780,2023-07-19
T04588,1468,6870,2023-09-07
T04589,1141,13621,2023-02-26
T04590,1094,4401,2023-10-19
T04591,898,8404,2023-12-12
T04592,1094,6051,2023-09-09
T04593,622,8591,2023-12-04
T04594,427,5341,2023-10-11
T04595,644,14967,2023-12-17
T04596,568,2964,2023-10-04
T04597,443,2481,2023-10-20
T04598,601,3582,2023-08-29
T04599,1161,14231,2023-09-01
T04600,504,12240,2023-10-15
T04601,131,5984,2023-03-22
T04602,218,14539,2023-09-17
T04603,688,12545,2023-01-29
T04604,171,12417,2023-07-20
T04605,1499,10884,2023-05-15
T04606,612,1660,2023-09-11
T04607,992,4522,2023-10-30
T04608,1153,14695,2023-07-13
T04609,57,6370,2023-11-12
T04610,1205,3430,2023-12-13
T04611,246,21955,2023-06-30
T04612,144,12651,2023-05-26
T04613,1075,5066,2023-06-14
T04614,368,6828,2023-02-01
T04615,1483,7492,2023-01-15
T04616,218,9412,2023-10-30
T04617,616,1802,2023-01-24
T04618,1919,227519,2023-03-07
T04619,1591,2948,2023-07-07
T04620,1281,5262,2023-06-28
T04621,1882,14436,2023-10-26
T04622,1180,3848,2023-01-14
T04623,1589,1509,2023-11-17
T04624,442,3812,2023-06-24
T04625,841,8408,2023-07-14
T04626,956,10108,2023-02-19
T04627,699,13256,2023-08-08
T04628,876,10013,2023-06-26
T04629,1686,5093,2023-07-02
T04630,776,22415,2023-07-30
T04631,762,8570,2023-06-29
T04632,945,2669,2023-01-29
T04633,1834,14171,2023-12-05
T04634,923,258092,2023-05-06
T04635,935,3290,2023-05-07
T04636,1747,2989,2023-05-01
T04637,25,53134,2023-11-28
T04638,806,2010,2023-06-09
T04639,1877,14604,2023-10-31
T04640,1688,13795,2023-02-13
T04641,1560,4641,2023-12-19
T04642,764,3141,2023-02-03
T04643,1084,4246,2023-06-06
T04644,1491,14495,2023-02-28
T04645,434,7563,2023-06-22
T04646,879,7098,2023-03-28
T04647,1090,2911,2023-01-11
T04648,910,92614,2023-10-03
T04649,565,11562,2023-06-16
T04650,1952,2376,2023-01-20
T04651,106,10540,2023-08-24
T04652,96,2500,2023-12-03
T04653,1712,5240,2023-08-05
T04654,1575,7158,2023-10-18
T04655,168,19828,2023-09-21
T04656,42,1357,2023-08-04
T04657,1903,2056,2023-05-17
T04658,104,4239,2023-01-11
T04659,1869,11583,2023-12-23
T04660,1228,68121,2023-08-29
T04661,520,14259,2023-10-29
T04662,1999,627,2023-01-12
T04663,282,74111,2023-06-12
T04664,1932,14881,2023-07-13
T04665,1067,14588,2023-10-20
T04666,947,14252,2023-07-19
T04667,1134,6432,2023-06-15
T04668,1234,3007,2023-10-21
T04669,749,274,2023-02-20
T04670,1892,70423,2023-09-08
T04671,831,1829,2023-02-21
T04672,49,3752,2023-12-20
T04673,115,10402,2023-12-12
T04674,1179,8096,2023-04-16
T04675,1673,14462,2023-06-22
T04676,503,61773,2023-09-12
T04677,1703,9128,2023-09-15
T04678,1857,13864,2023-12-08
T04679,1735,7270,2023-06-23
T04680,986,12193,2023-03-27
T04681,71,7990,2023-11-11
T04682,1012,95300,2023-06-03
T04683,1543,56392,2023-07-06
T04684,1736,4517,2023-08-12
T04685,1360,866,2023-04-14
T04686,67,46042,2023-09-12
T04687,1517,5585,2023-11-22
T04688,1674,8307,2023-02-08
T04689,1778,3435,2023-10-02
T04690,967,241,2023-04-20
T04691,1237,11061,2023-05-28
T04692,181,11144,2023-05-16
T04693,1790,11108,2023-01-25
T04694,613,42215,2023-06-02
T04695,1887,11605,2023-10-21
T04696,1623,1308,2023-07-25
T04697,697,180781,2023-04-26
T04698,603,7750,2023-11-16
T04699,248,10022,2023-02-17
T04700,1238,8848,2023-10-24
T04701,359,1999,2023-02-18
T04702,249,2437,2023-10-31
T04703,638,5583,2023-06-22
T04704,1947,3637,2023-05-20
T04705,950,3248,2023-02-04
T04706,1905,7868,2023-10-18
T04707,1540,4267,2023-09-29
T04708,1112,11529,2023-09-01
T04709,663,14061,2023-08-07
T04710,176,4807,2023-04-18
T04711,723,5082,2023-06-27
T04712,426,11334,2023-02-09
T04713,1795,14142,2023-11-30
T04714,1627,9907,2023-06-04
T04715,771,14022,2023-09-16
T04716,1948,12559,2023-06-03
T04717,703,60134,2023-08-10
T04718,81,13810,2023-12-06
T04719,927,12687,2023-10-04
T04720,138,6883,2023-06-10
T04721,1457,8859,2023-04-13
T04722,470,9921,2023-08-01
T04723,350,6901,2023-07-25
T04724,1150,8940,2023-05-09
T04725,1905,6636,2023-11-16
T04726,1941,84141,2023-09-21
T04727,1892,75849,2023-08-21
T04728,1333,6269,2023-12-10
T04729,1879,7363,2023-10-08
T04730,1254,5430,2023-04-03
T04731,1484,3946,2023-01-10
T04732,1369,1427,2023-11-18
T04733,310,6224,2023-12-27
T04734,1977,10783,2023-09-22
T04735,1044,4588,2023-04-06
T04736,1905,1480,2023-10-23
T04737,1585,14282,2023-09-13
T04738,1002,13755,2023-04-20
T04739,1671,5602,2023-12-05
T04740,1565,17679,2023-08-28
T04741,1584,71824,2023-05-18
T04742,1501,4837,2023-11-23
T04743,269,6856,2023-09-30
T04744,1027,13563,2023-11-11
T04745,770,2492,2023-08-11
T04746,16,111017,2023-10-17
T04747,606,3615,2023-11-17
T04748,1382,510,2023-01-31
T04749,1670,42487,2023-09-25
T04750,813,11762,2023-04-13
T04751,1863,41608,2023-07-06
T04752,1157,1191,2023-08-25
T04753,1336,9743,2023-03-17
T04754,1991,14374,2023-05-04
T04755,482,13963,2023-03-19
T04756,895,13075,2023-12-17
T04757,1568,1916,2023-06-03
T04758,1329,13518,2023-08-11
T04759,269,4594,2023-07-30
T04760,414,10432,2023-06-13
T04761,25,271906,2023-02-02
T04762,316,14064,2023-11-21
T04763,571,7363,2023-04-15
T04764,725,6813,2023-07-31
T04765,1692,14749,2023-05-17
T04766,1008,14848,2023-05-27
T04767,1850,3846,2023-11-27
T04768,1300,3885,2023-03-24
T04769,1954,41005,2023-05-12
T04770,389,10707,2023-12-18
T04771,722,6210,2023-11-04
T04772,444,14208,2023-05-01
T04773,999,243489,2023-07-27
T04774,1451,232878,2023-05-03
T04775,1081,6878,2023-02-28
T04776,697,289594,2023-03-18
T04777,971,10692,2023-04-09
T04778,1590,1462,2023-01-15
T04779,721,234405,2023-05-06
T04780,368,12477,2023-06-08
T04781,1965,6761,2023-08-26
T04782,342,10300,2023-09-06
T04783,1829,10234,2023-10-14
T04784,1876,3328,2023-08-12
T04785,304,10225,2023-08-05
T04786,764,4084,2023-11-28
T04787,1398,14708,2023-01-19
T04788,1974,14277,2023-04-14
T04789,816,2116,2023-03-23
T04790,112,9882,2023-05-20
T04791,878,6063,2023-03-11
T04792,1030,819,2023-01-15
T04793,930,74282,2023-05-13
T04794,703,14975,2023-05-23
T04795,846,21830,2023-12-04
T04796,944,1920,2023-10-09
T04797,279,4811,2023-04-01
T04798,382,10857,2023-11-26
T04799,1876,4584,2023-01-22
T04800,13,1326,2023-09-06
T04801,303,4812,2023-01-11
T04802,1580,175301,2023-01-29
T04803,1641,1011,2023-02-12
T04804,160,53481,2023-06-10
T04805,154,11061,2023-11-05
T04806,754,4300,2023-06-02
T04807,181,14212,2023-02-02
T04808,1550,3137,2023-07-28
T04809,1204,6582,2023-07-06
T04810,377,826,2023-12-10
T04811,1828,14146,2023-12-03
T04812,776,52413,2023-02-16
T04813,1192,17806,2023-07-23
T04814,1238,1359,2023-03-13
T04815,1174,3420,2023-05-01
T04816,16,203776,2023-02-27
T04817,1115,12545,2023-10-20
T04818,1144,3320,2023-09-14
T04819,1980,13687,2023-03-03
T04820,253,2817,2023-09-25
T04821,1084,14868,2023-12-07
T04822,1290,78982,2023-10-25
T04823,1433,6978,2023-09-26
T04824,31,2188,2023-05-09
T04825,1045,7120,2023-09-12
T04826,731,2985,2023-02-16
T04827,1617,5924,2023-05-02
T04828,289,7481,2023-11-04
T04829,1567,10601,2023-03-04
T04830,498,2655,2023-06-10
T04831,1770,54113,2023-06-18
T04832,1498,5944,2023-10-27
T04833,1429,6285,2023-07-19
T04834,548,658,2023-05-01
T04835,961,3580,2023-08-05
T04836,132,1889,2023-04-22
T04837,1348,2718,2023-03-15
T04838,858,8982,2023-02-24
T04839,1156,11636,2023-03-31
T04840,521,6198,2023-04-20
T04841,30,3854,2023-05-21
T04842,627,12586,2023-08-14
T04843,1325,10207,2023-07-29
T04844,4,12363,2023-05-11
T04845,1349,2613,2023-10-29
T04846,509,13894,2023-01-29
T04847,1261,1561,2023-09-09
T04848,1559,39260,2023-10-01
T04849,16,224465,2023-07-11
T04850,1558,10649,2023-12-25
T04851,997,14344,2023-02-27
T04852,1608,3872,2023-06-12
T04853,1840,7199,2023-10-07
T04854,1470,6026,2023-08-05
T04855,1527,13025,2023-09-01
T04856,956,12280,2023-12-16
T04857,1254,5825,2023-05-07
T04858,1131,3086,2023-05-23
T04859,1744,3911,2023-03-16
T04860,1413,107,2023-07-05
T04861,1744,12501,2023-09-01
T04862,263,10385,2023-07-08
T04863,1587,7415,2023-06-07
T04864,1089,14938,2023-01-11
T04865,265,13629,2023-11-27
T04866,1362,10297,2023-11-07
T04867,1325,1530,2023-01-18
T04868,378,3983,2023-12-06
T04869,1199,10869,2023-01-28
T04870,963,6213,2023-12-20
T04871,1176,14251,2023-12-10
T04872,476,11016,2023-05-03
T04873,1290,38953,2023-05-10
T04874,329,11479,2023-10-10
T04875,1997,10265,2023-07-16
T04876,1840,2705,2023-06-08
T04877,1187,9129,2023-11-24
T04878,438,3304,2023-12-25
T04879,1367,6425,2023-07-05
T04880,1391,418,2023-12-17
T04881,1489,4899,2023-03-04
T04882,1774,6682,2023-10-01
T04883,1223,6234,2023-05-02
T04884,1524,3750,2023-08-15
T04885,16,216772,2023-07-18
T04886,1845,2453,2023-01-05
T04887,1320,14462,2023-07-21
T04888,868,12615,2023-05-11
T04889,511,11977,2023-06-04
T04890,1812,217536,2023-02-16
T04891,984,12948,2023-05-01
T04892,1263,6500,2023-06-02
T04893,581,8317,2023-04-18
T04894,1325,1186,2023-03-24
T04895,6,1186,2023-08-13
T04896,1244,958,2023-11-20
T04897,1019,5088,2023-06-12
T04898,1790,12356,2023-11-26
T04899,1477,67771,2023-07-28
T04900,1457,6742,2023-01-18
T04901,807,5205,2023-05-21
T04902,1894,13894,2023-02-11
T04903,1410,2770,2023-09-09
T04904,619,12803,2023-08-30
T04905,1319,50335,2023-07-31
T04906,1142,1788,2023-06-20
T04907,405,7323,2023-08-05
T04908,1704,8179,2023-02-21
T04909,997,13002,2023-03-24
T04910,1787,7875,2023-12-24
T04911,594,3725,2023-05-14
T04912,566,7783,2023-09-17
T04913,752,9078,2023-02-03
T04914,1902,59638,2023-06-30
T04915,12,6754,2023-08-04
T04916,1233,9946,2023-11-05
T04917,165,3574,2023-10-08
T04918,878,2661,2023-06-17
T04919,1318,14579,2023-08-21
T04920,1935,8855,2023-12-22
T04921,1543,85766,2023-01-15
T04922,78,11665,2023-01-27
T04923,1458,248768,2023-11-25
T04924,1601,12258,2023-11-25
T04925,614,4695,2023-04-05
T04926,1987,31319,2023-11-19
T04927,869,8393,2023-08-16
T04928,812,2207,2023-11-25
T04929,1823,14094,2023-03-11
T04930,1707,14856,2023-01-02
T04931,1101,1547,2023-07-25
T04932,1072,5831,2023-04-13
T04933,767,182,2023-11-18
T04934,82,6221,2023-06-06
T04935,1919,118453,2023-06-10
T04936,1745,2715,2023-10-22
T04937,209,2215,2023-02-12
T04938,1469,6600,2023-02-26
T04939,1995,3787,2023-03-22
T04940,1620,7151,2023-05-08
T04941,522,3636,2023-09-22
T04942,1053,12992,2023-11-29
T04943,1328,407,2023-03-08
T04944,994,4981,2023-11-01
T04945,465,2525,2023-12-18
T04946,1526,6536,2023-07-30
T04947,1470,10732,2023-06-13
T04948,628,5526,2023-08-20
T04949,1514,284153,2023-09-02
T04950,781,8909,2023-03-10
T04951,1452,12542,2023-05-14
T04952,559,226,2023-03-30
T04953,1383,1866,2023-12-18
T04954,960,11709,2023-10-31
T04955,91,3703,2023-06-17
T04956,1077,10950,2023-05-25
T04957,1754,8113,2023-04-12
T04958,860,3573,2023-02-13
T04959,1613,1877,2023-08-01
T04960,1228,23272,2023-07-08
T04961,556,1456,2023-04-04
T04962,156,4367,2023-07-21
T04963,2,4112,2023-07-13
T04964,1381,7705,2023-10-20
T04965,825,12422,2023-04-25
T04966,1593,10078,2023-01-11
T04967,802,12829,2023-01-12
T04968,983,12959,2023-10-13
T04969,1082,2312,2023-11-28
T04970,1278,5346,2023-11-10
T04971,1204,11823,2023-11-17
T04972,493,5612,2023-04-28
T04973,669,5872,2023-02-15
T04974,1059,112271,2023-08-25
T04975,75,75143,2023-04-12
T04976,944,1813,2023-05-15
T04977,1313,1709,2023-12-26
T04978,371,10367,2023-03-28
T04979,587,2351,2023-01-26
T04980,329,14760,2023-07-25
T04981,590,74349,2023-11-13
T04982,1791,90262,2023-08-08
T04983,777,1893,2023-11-04
T04984,304,6911,2023-05-14
T04985,579,1062,2023-03-18
T04986,221,8005,2023-02-15
T04987,979,21485,2023-07-08
T04988,1188,2912,2023-03-29
T04989,1504,14498,2023-10-18
T04990,1479,11846,2023-03-02
T04991,375,11241,2023-01-08
T04992,1244,2558,2023-09-27
T04993,1708,8869,2023-08-11
T04994,1278,4271,2023-08-21
T04995,1746,2589,2023-12-11
T04996,188,1421,2023-09-11
T04997,1215,37125,2023-03-02
T04998,1413,799,2023-04-25
T04999,1239,217297,2023-04-15
T05000,1399,5781,2023-04-08
